Order_ID,Date,Type,Customer,Customer_ID,Customer_DOB,Customer_Membership_Status,Products,Quantities,Prices,Discount_Code
547,17/05/2025,Deliveroo,Josephine Nguyen,369,24/12/1993,Non-Member,"c(""Macchiato"", ""Salad"")","c(2, 1)","c(3.8, 7.5)",NA
1532,17/06/2025,Deliveroo,Jordan Moore,58,07/12/1980,Non-Member,"c(""Frappuccino"", ""Sandwich"")","c(1, 1)","c(4.5, 5.5)",NA
1593,10/06/2025,Deliveroo,Cameron Thomas,426,10/11/1988,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),OFF5
469,12/07/2025,Dine In,Gabriella Miera,311,04/07/1979,Member,"c(""Frappuccino"", ""Extra Foam"")","c(1, 1)","c(4.5, 0)",NA
1970,18/07/2025,Dine In,Andrea Ormond,139,19/02/1994,Non-Member,"c(""Chai Latte"", ""Salad"")","c(1, 1)","c(3.5, 7.5)",NA
3696,18/08/2025,Dine In,Daevion Bell,478,31/05/1990,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
2812,02/05/2025,Deliveroo,Aakriti Chung,533,10/01/2000,Non-Member,"c(""Hot Chocolate"", ""Oat Milk"", ""Brownie"")","c(1, 1, 1)","c(3.25, 0.6, 2.5)",NA
1830,18/07/2025,Deliveroo,Kelsi Leyva,519,11/02/1997,Non-Member,"c(""Frappuccino"", ""Cookie"")","c(1, 1)","c(4.5, 2)",NA
2453,13/08/2025,Dine In,Michael Mock,441,25/11/1999,Member,"c(""Mocha"", ""Soy Milk"")","c(1, 1)","c(4, 0.5)",NA
2471,24/06/2025,Deliveroo,Chance Smith,564,02/11/1997,Non-Member,"c(""Mocha"")",c(1),c(4),NA
2284,29/06/2025,Dine In,Christopher Robinson,326,16/01/1995,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
3608,28/07/2025,Dine In,Jordyn Guerra,95,20/08/1997,Member,"c(""Flat White"")",c(1),c(3.75),NA
2351,21/05/2025,Dine In,Belicia Tran,225,26/01/1994,Member,"c(""Latte"")",c(1),c(3.5),NA
3580,14/08/2025,Deliveroo,Rachel Dominick,136,03/06/1999,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
2320,05/06/2025,Deliveroo,Cameron Barnes,52,10/12/1978,Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
141,22/08/2025,Deliveroo,Manish Thao,309,21/02/2002,Non-Member,"c(""Hot Chocolate"", ""Brownie"")","c(1, 1)","c(3.25, 2.5)",NA
1076,16/06/2025,Dine In,Payton Arent,244,11/06/1976,Member,"c(""Macchiato"", ""Soy Milk"")","c(1, 1)","c(3.8, 0.5)",NA
933,11/08/2025,Dine In,Aaron Xiong,425,21/01/1992,Non-Member,"c(""Frappuccino"", ""Extra Foam"")","c(1, 1)","c(4.5, 0)",NA
2,13/05/2025,Dine In,Katie Lopez,407,05/05/1977,Member,"c(""Espresso"", ""Extra Foam"")","c(1, 1)","c(2.5, 0)",NA
1668,17/07/2025,Dine In,Gayatri Seth,117,08/03/1991,Non-Member,"c(""Macchiato"")",c(1),c(3.8),NA
630,19/05/2025,Deliveroo,Marjorie Lamb,437,25/11/2000,Non-Member,"c(""Flat White"")",c(2),c(3.75),NA
3296,03/05/2025,Deliveroo,Spencer Beltran Monge,587,23/02/1981,Member,"c(""Iced Latte"")",c(1),c(3.75),NA
1156,17/05/2025,Dine In,Domonique Vazquez Sanchez,43,06/11/1999,Non-Member,"c(""Cold Brew"", ""Muffin"")","c(1, 1)","c(3.25, 3)",NA
992,16/05/2025,Deliveroo,Rusty Mars,320,29/06/1978,Non-Member,"c(""Hot Chocolate"")",c(2),c(3.25),NA
975,12/07/2025,Deliveroo,Mario Pena,535,16/12/1986,Member,"c(""Flat White"")",c(1),c(3.75),OFF5
467,16/07/2025,Deliveroo,Cameron Mcclure,204,22/08/1993,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),OFF5
2290,04/08/2025,Dine In,Nicholas Disher,184,30/12/1998,Member,"c(""Iced Latte"", ""Scone"", ""Danish"", ""Panini"")","c(1, 1, 1, 2)","c(3.75, 2.25, 2.75, 6)",NA
1554,26/06/2025,Dine In,Josue Torres,371,07/02/1983,Non-Member,"c(""Mocha"", ""Cake Slice"")","c(2, 1)","c(4, 3.75)",NA
2073,07/06/2025,Dine In,Isabel Vue,105,09/06/1992,Non-Member,"c(""Americano"")",c(1),c(3),OFF5
1560,27/07/2025,Deliveroo,Rathana Nguyen,37,17/05/1984,Member,"c(""Chai Latte"")",c(1),c(3.5),NA
2488,10/08/2025,Dine In,Dominick Thrift,434,23/01/1984,Non-Member,"c(""Cold Brew"")",c(2),c(3.25),NA
154,22/05/2025,Dine In,James Montes,271,08/01/1998,Member,"c(""Americano"")",c(1),c(3),NA
906,26/08/2025,Dine In,Keanu Tan,273,17/01/2000,Member,"c(""Cappuccino"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",NA
2755,07/06/2025,Deliveroo,Johnny Anderson,41,09/11/1993,Non-Member,"c(""Frappuccino"", ""Muffin"")","c(2, 1)","c(4.5, 3)",NA
2108,04/07/2025,Deliveroo,Slade Hastings,436,20/03/1976,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
297,20/06/2025,Deliveroo,Andrea Duran,579,23/10/1981,Member,"c(""Chai Latte"", ""Bagel"")","c(1, 1)","c(3.5, 2.5)",NA
2873,24/08/2025,Dine In,Danielle Pilkington,236,27/06/1977,Non-Member,"c(""Chai Latte"", ""Large Size"")","c(2, 1)","c(3.5, 0.5)",OFF5
1825,30/06/2025,Dine In,Hiu Yan Yang,209,28/03/1984,Member,"c(""Cold Brew"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
3647,16/08/2025,Dine In,Alyssa Shaw,210,03/11/1979,Member,"c(""Chai Latte"")",c(1),c(3.5),NA
1619,14/07/2025,Dine In,Lidia Gaytan Giron,215,14/04/1979,Member,"c(""Hot Chocolate"", ""Decaf"", ""Muffin"")","c(2, 1, 1)","c(3.25, 0, 3)",OFF5
777,17/06/2025,Dine In,Tyler Holland,188,23/03/1991,Non-Member,"c(""Flat White"", ""Sandwich"")","c(1, 1)","c(3.75, 5.5)",NA
1730,02/07/2025,Deliveroo,Jordan Garcia Corchado,3,30/07/1996,Member,"c(""Flat White"")",c(1),c(3.75),NA
3902,06/07/2025,Dine In,Loutricia Simion,377,17/06/1984,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
438,05/05/2025,Dine In,Gabriella Rivera,307,25/01/1983,Member,"c(""Americano"", ""Syrup"")","c(1, 1)","c(3, 0.5)",NA
3493,14/05/2025,Deliveroo,Nowell Jones,130,15/04/1983,Non-Member,"c(""Chai Latte"", ""Large Size"")","c(1, 1)","c(3.5, 0.5)",NA
3463,19/05/2025,Deliveroo,Darius Williams,394,06/12/1990,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
3576,01/08/2025,Deliveroo,Jessica Wenzel,548,30/09/2003,Non-Member,"c(""Mocha"", ""Extra Shot"")","c(1, 1)","c(4, 0.6)",NA
874,15/05/2025,Dine In,Rejoya Nelson,6,05/03/1995,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),OFF5
1045,25/05/2025,Deliveroo,Joo Nguyen,69,04/07/1990,Member,"c(""Frappuccino"")",c(2),c(4.5),OFF5
1758,23/07/2025,Deliveroo,Audra Durfey,484,27/11/1997,Non-Member,"c(""Mocha"", ""Syrup"")","c(1, 1)","c(4, 0.5)",NA
3236,04/05/2025,Dine In,Katlynn Eiffert,343,16/05/1981,Member,"c(""Cold Brew"", ""Almond Milk"", ""Panini"", ""Cake Slice"")","c(1, 1, 1, 1)","c(3.25, 0.5, 6, 3.75)",NA
2093,26/07/2025,Deliveroo,Enkhtsogt Ali,29,11/04/1984,Non-Member,"c(""Latte"", ""Brownie"")","c(1, 1)","c(3.5, 2.5)",NA
3498,01/07/2025,Deliveroo,Nicolette Thamrongpradith,449,31/08/1987,Non-Member,"c(""Cold Brew"", ""Almond Milk"", ""Croissant"")","c(1, 1, 2)","c(3.25, 0.5, 2.75)",NA
889,23/05/2025,Dine In,Jastina Cameron,217,28/09/1998,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
2099,18/05/2025,Dine In,Daryell O'Kain,46,16/02/1991,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),OFF5
1894,20/06/2025,Dine In,Siraj Walton,10,19/02/1996,Member,"c(""Latte"", ""Bagel"")","c(1, 2)","c(3.5, 2.5)",NA
900,31/05/2025,Deliveroo,Zyre Hairston,486,28/12/1986,Non-Member,"c(""Latte"")",c(1),c(3.5),OFF5
3022,01/07/2025,Deliveroo,Varun Suh,153,02/08/2002,Non-Member,"c(""Americano"", ""Salad"", ""Panini"")","c(2, 1, 1)","c(3, 7.5, 6)",NA
2842,08/05/2025,Deliveroo,Peyton Conley,600,18/11/1979,Member,"c(""Tea"", ""Bagel"", ""Danish"")","c(2, 1, 1)","c(2.25, 2.5, 2.75)",NA
83,15/05/2025,Dine In,Jadan Dodd,18,31/03/1997,Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
1085,14/06/2025,Deliveroo,Jordon Vickers,260,05/11/1990,Non-Member,"c(""Espresso"", ""Scone"", ""Cookie"")","c(1, 1, 1)","c(2.5, 2.25, 2)",NA
1024,30/07/2025,Dine In,Mathew Mcelhoes,464,20/09/1992,Non-Member,"c(""Tea"", ""Large Size"")","c(1, 1)","c(2.25, 0.5)",NA
1665,27/05/2025,Dine In,Ashleigh Cardenas,91,17/09/1993,Non-Member,"c(""Cold Brew"", ""Muffin"")","c(2, 1)","c(3.25, 3)",NA
890,31/07/2025,Deliveroo,Joshua Smith,344,26/09/2000,Member,"c(""Cappuccino"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",NA
539,12/07/2025,Deliveroo,Marcus Roberts,546,16/01/1999,Non-Member,"c(""Hot Chocolate"", ""Scone"", ""Sandwich"")","c(1, 1, 1)","c(3.25, 2.25, 5.5)",NA
2882,05/05/2025,Dine In,Alyssa Ratcliff,522,24/11/1990,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
764,27/07/2025,Deliveroo,Raquel Sanchez,515,23/07/1997,Non-Member,"c(""Mocha"")",c(2),c(4),OFF5
1942,29/07/2025,Dine In,Shawn Bhagat,121,31/12/1987,Non-Member,"c(""Frappuccino"")",c(2),c(4.5),NA
1240,24/07/2025,Dine In,Cinthia Medrano,483,26/10/1988,Non-Member,"c(""Mocha"")",c(1),c(4),OFF5
772,15/07/2025,Dine In,Rachel Hammett,504,01/05/1988,Member,"c(""Cold Brew"")",c(1),c(3.25),NA
2188,23/05/2025,Deliveroo,Tione Brooks,146,03/08/2000,Non-Member,"c(""Hot Chocolate"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",OFF5
1100,04/06/2025,Dine In,Amanda Stechert,345,16/07/2002,Non-Member,"c(""Mocha"")",c(1),c(4),NA
3760,24/07/2025,Dine In,Jaelynn Gishu,526,02/08/1979,Member,"c(""Mocha"", ""Oat Milk"")","c(2, 1)","c(4, 0.6)",NA
3717,16/08/2025,Dine In,Samantha Prim,497,03/09/1994,Member,"c(""Espresso"")",c(1),c(2.5),NA
2939,29/06/2025,Deliveroo,Kinberlee Flowers,490,07/10/2001,Non-Member,"c(""Cold Brew"", ""Syrup"")","c(1, 1)","c(3.25, 0.5)",NA
864,09/07/2025,Deliveroo,Mckinley Castillo,93,19/10/1984,Non-Member,"c(""Chai Latte"", ""Scone"")","c(1, 2)","c(3.5, 2.25)",NA
326,17/06/2025,Deliveroo,Nikolas Huskey,72,06/04/1987,Member,"c(""Cappuccino"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
3105,29/05/2025,Dine In,Antonio Torrez,471,26/09/1986,Non-Member,"c(""Iced Latte"", ""Cookie"")","c(1, 1)","c(3.75, 2)",NA
2796,01/07/2025,Dine In,Audrianna Chairez Esquivel,219,14/06/2000,Non-Member,"c(""Frappuccino"", ""Panini"")","c(1, 1)","c(4.5, 6)",NA
2374,08/08/2025,Dine In,Samantha Aguiar,180,06/12/1988,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
2420,12/07/2025,Deliveroo,Ashley Bonilla,179,14/03/1996,Member,"c(""Tea"", ""Almond Milk"", ""Croissant"")","c(2, 1, 1)","c(2.25, 0.5, 2.75)",NA
366,24/07/2025,Dine In,Javon Miller,534,04/08/1996,Non-Member,"c(""Tea"", ""Extra Shot"")","c(1, 1)","c(2.25, 0.6)",OFF5
1300,16/07/2025,Dine In,Lidia Gaytan Giron,215,14/04/1979,Member,"c(""Iced Latte"", ""Extra Shot"", ""Bagel"")","c(1, 1, 1)","c(3.75, 0.6, 2.5)",NA
2863,13/07/2025,Dine In,Dustin Mcghee,512,08/04/2003,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
3917,27/06/2025,Deliveroo,Aurora Arguello,531,13/04/1979,Non-Member,"c(""Espresso"", ""Decaf"")","c(1, 1)","c(2.5, 0)",NA
3248,31/07/2025,Deliveroo,De'Ron Jones,258,03/05/1984,Non-Member,"c(""Cold Brew"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",NA
3278,04/07/2025,Deliveroo,Keanu Tan,273,17/01/2000,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),OFF5
3915,21/08/2025,Dine In,Alexander Hinton,310,25/02/1976,Member,"c(""Flat White"", ""Cake Slice"")","c(2, 1)","c(3.75, 3.75)",NA
639,20/08/2025,Deliveroo,Peyton Conley,600,18/11/1979,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
3600,12/05/2025,Dine In,Savannah Moreno-De La Luz,211,06/12/2000,Member,"c(""Tea"", ""Muffin"")","c(1, 1)","c(2.25, 3)",NA
3683,04/05/2025,Dine In,Mikayla Pitts,502,09/04/1982,Member,"c(""Cold Brew"", ""Scone"")","c(1, 1)","c(3.25, 2.25)",NA
2015,09/06/2025,Deliveroo,Nick Moreno,55,18/06/1982,Non-Member,"c(""Tea"", ""Extra Shot"", ""Salad"", ""Cake Slice"")","c(2, 1, 1, 1)","c(2.25, 0.6, 7.5, 3.75)",NA
3287,12/05/2025,Dine In,Shauntaul Smith,286,13/09/1984,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
1653,15/08/2025,Deliveroo,Camille Lee,545,15/08/2001,Non-Member,"c(""Latte"", ""Syrup"")","c(2, 1)","c(3.5, 0.5)",NA
2887,20/06/2025,Dine In,Kyra Curlee,200,23/10/1991,Member,"c(""Cold Brew"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",NA
3534,19/05/2025,Deliveroo,Corey Trout,500,24/02/1996,Member,"c(""Hot Chocolate"")",c(1),c(3.25),OFF5
2620,22/05/2025,Dine In,Kaitlyn Sena,400,06/06/1989,Member,"c(""Tea"")",c(1),c(2.25),NA
3305,17/07/2025,Deliveroo,Kourtney Henkes,516,21/09/1989,Member,"c(""Cappuccino"", ""Salad"", ""Scone"")","c(1, 1, 1)","c(3.25, 7.5, 2.25)",NA
1652,11/07/2025,Dine In,Syra Ralpho,409,18/07/1995,Member,"c(""Cold Brew"", ""Syrup"")","c(1, 1)","c(3.25, 0.5)",NA
1531,29/08/2025,Dine In,Cathy Tsend Ayush,89,18/10/1995,Member,"c(""Mocha"")",c(1),c(4),NA
656,13/05/2025,Dine In,Eduardo Gonzales,319,28/02/1985,Member,"c(""Hot Chocolate"", ""Cookie"")","c(1, 1)","c(3.25, 2)",NA
193,17/05/2025,Deliveroo,Bryan Kilburn,24,20/12/1981,Member,"c(""Espresso"", ""Soy Milk"")","c(1, 1)","c(2.5, 0.5)",NA
218,06/05/2025,Dine In,Jayme Gwynn Yang,5,15/01/1990,Non-Member,"c(""Iced Latte"", ""Croissant"")","c(1, 1)","c(3.75, 2.75)",NA
3830,15/05/2025,Dine In,Carie Gomez-Rojas,239,09/05/1982,Member,"c(""Macchiato"")",c(1),c(3.8),NA
3005,20/07/2025,Dine In,Emily Rusakevich,532,23/03/1978,Non-Member,"c(""Americano"", ""Bagel"")","c(1, 2)","c(3, 2.5)",NA
2603,19/05/2025,Dine In,Aaron Richter,505,08/12/1977,Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
2487,16/06/2025,Deliveroo,Andrea Ormond,139,19/02/1994,Member,"c(""Latte"")",c(1),c(3.5),NA
3810,11/06/2025,Dine In,James Williams,410,26/10/1982,Non-Member,"c(""Flat White"", ""Bagel"", ""Salad"")","c(1, 1, 1)","c(3.75, 2.5, 7.5)",NA
1890,13/08/2025,Dine In,Patrick Hetrick,336,30/12/2000,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1239,24/08/2025,Dine In,Darius Williams,394,06/12/1990,Member,"c(""Cappuccino"", ""Decaf"")","c(1, 1)","c(3.25, 0)",NA
2744,27/07/2025,Dine In,David Talavera-Nunez,115,13/02/1986,Member,"c(""Americano"", ""Panini"")","c(1, 1)","c(3, 6)",NA
1493,07/05/2025,Dine In,Meaghan Rivera,205,31/03/1980,Member,"c(""Iced Latte"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
771,26/06/2025,Dine In,Louis Oh,125,04/07/1986,Member,"c(""Cold Brew"")",c(2),c(3.25),NA
2478,14/08/2025,Dine In,Adden Hairston,126,28/07/1977,Member,"c(""Tea"", ""Brownie"")","c(1, 1)","c(2.25, 2.5)",NA
2103,03/06/2025,Deliveroo,Franchi Lassiter,390,09/06/1991,Member,"c(""Cold Brew"", ""Scone"")","c(1, 1)","c(3.25, 2.25)",OFF5
1410,24/08/2025,Deliveroo,Sierra Irvin,282,17/09/2001,Member,"c(""Cappuccino"", ""Cake Slice"")","c(1, 1)","c(3.25, 3.75)",NA
1063,01/08/2025,Deliveroo,Rathana Nguyen,37,17/05/1984,Non-Member,"c(""Americano"")",c(2),c(3),NA
1635,23/07/2025,Dine In,Andrew Johnson,510,30/09/1980,Member,"c(""Hot Chocolate"", ""Brownie"")","c(1, 1)","c(3.25, 2.5)",NA
2859,10/06/2025,Dine In,Claire Colton,152,11/09/2001,Non-Member,"c(""Chai Latte"", ""Croissant"", ""Muffin"")","c(1, 1, 1)","c(3.5, 2.75, 3)",NA
3765,23/05/2025,Dine In,Christina Pinon,427,14/10/2001,Member,"c(""Flat White"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",NA
620,20/08/2025,Dine In,Sandra Paner,133,11/12/1995,Non-Member,"c(""Latte"", ""Oat Milk"")","c(2, 1)","c(3.5, 0.6)",OFF5
2699,15/06/2025,Dine In,Dmitri Miles,442,19/01/1976,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
633,23/05/2025,Deliveroo,Gregory Aggrey,54,25/06/1990,Non-Member,"c(""Cappuccino"", ""Cake Slice"")","c(1, 1)","c(3.25, 3.75)",NA
3409,26/06/2025,Dine In,Keasha Nelson,162,07/10/1978,Non-Member,"c(""Cold Brew"", ""Decaf"")","c(2, 1)","c(3.25, 0)",OFF5
1533,22/08/2025,Dine In,Asia Melesse,102,24/04/1992,Member,"c(""Americano"")",c(1),c(3),NA
3312,06/08/2025,Dine In,Darrell Anderson,39,20/04/1986,Non-Member,"c(""Tea"")",c(1),c(2.25),NA
1696,05/06/2025,Dine In,Savanna Connor,4,27/09/1976,Member,"c(""Espresso"", ""Large Size"")","c(1, 1)","c(2.5, 0.5)",NA
3225,10/06/2025,Deliveroo,Jorge Tamayo,119,15/01/1984,Member,"c(""Flat White"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",NA
789,26/06/2025,Dine In,Andrew Sanchez-Villafuerte,223,25/06/1981,Non-Member,"c(""Chai Latte"", ""Croissant"", ""Muffin"", ""Sandwich"")","c(1, 1, 1, 1)","c(3.5, 2.75, 3, 5.5)",NA
3040,07/07/2025,Dine In,Ryosuke Prum,597,03/07/1998,Non-Member,"c(""Hot Chocolate"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
2938,27/06/2025,Deliveroo,Jayda Sutley,412,07/12/1977,Member,"c(""Espresso"")",c(1),c(2.5),NA
3709,10/05/2025,Dine In,Omnia Wilkerson,298,25/12/1978,Member,"c(""Iced Latte"", ""Soy Milk"")","c(1, 1)","c(3.75, 0.5)",NA
1349,22/08/2025,Deliveroo,Kelcie Lange,592,08/12/1987,Member,"c(""Iced Latte"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",OFF5
1833,07/07/2025,Deliveroo,Alyssa Ratcliff,522,24/11/1990,Member,"c(""Hot Chocolate"", ""Sandwich"", ""Cookie"", ""Cookie"")","c(1, 1, 1, 1)","c(3.25, 5.5, 2, 2)",NA
1883,16/07/2025,Deliveroo,Savanna Connor,4,27/09/1976,Member,"c(""Flat White"")",c(1),c(3.75),NA
3919,06/08/2025,Dine In,Richard Coleman,182,19/11/1994,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
3078,07/07/2025,Dine In,Joshua Ramsay,540,02/04/1980,Non-Member,"c(""Hot Chocolate"", ""Cake Slice"", ""Sandwich"")","c(2, 1, 1)","c(3.25, 3.75, 5.5)",NA
3966,16/08/2025,Deliveroo,Nicholas Disher,184,30/12/1998,Member,"c(""Frappuccino"")",c(1),c(4.5),NA
742,22/05/2025,Deliveroo,Don Norton,541,03/06/1992,Non-Member,"c(""Tea"")",c(1),c(2.25),NA
746,04/06/2025,Dine In,Kinberlee Flowers,490,07/10/2001,Non-Member,"c(""Latte"", ""Oat Milk"", ""Brownie"")","c(2, 1, 1)","c(3.5, 0.6, 2.5)",NA
2934,10/05/2025,Dine In,Mike Weibel,528,24/01/1978,Member,"c(""Tea"", ""Panini"", ""Salad"")","c(2, 1, 1)","c(2.25, 6, 7.5)",OFF5
1738,28/06/2025,Dine In,Alexandra Rice,374,18/08/1988,Non-Member,"c(""Macchiato"")",c(1),c(3.8),NA
1910,13/07/2025,Dine In,Cierra Dauthard,290,04/07/1996,Non-Member,"c(""Frappuccino"", ""Salad"")","c(1, 1)","c(4.5, 7.5)",NA
2470,01/05/2025,Dine In,Hiu Yan Yang,209,28/03/1984,Member,"c(""Tea"", ""Panini"")","c(1, 1)","c(2.25, 6)",NA
730,24/06/2025,Dine In,Jordon Vickers,260,05/11/1990,Member,"c(""Mocha"", ""Salad"")","c(1, 1)","c(4, 7.5)",NA
345,09/07/2025,Dine In,David Tchenawou,90,11/02/1984,Member,"c(""Tea"")",c(1),c(2.25),OFF5
2281,25/08/2025,Dine In,Brandon Moua,241,11/10/1977,Member,"c(""Hot Chocolate"", ""Oat Milk"")","c(1, 1)","c(3.25, 0.6)",NA
1246,16/05/2025,Deliveroo,Paul Shrestha,293,04/03/1987,Member,"c(""Frappuccino"", ""Brownie"", ""Muffin"")","c(1, 1, 1)","c(4.5, 2.5, 3)",NA
1977,16/08/2025,Deliveroo,Jason Boyd,321,11/06/1986,Non-Member,"c(""Latte"")",c(1),c(3.5),OFF5
3782,23/08/2025,Dine In,Andrew Sanchez-Villafuerte,223,25/06/1981,Member,"c(""Cappuccino"", ""Salad"")","c(2, 1)","c(3.25, 7.5)",NA
1744,14/05/2025,Dine In,Mark Causey,177,23/10/1982,Non-Member,"c(""Tea"", ""Scone"", ""Cookie"", ""Brownie"")","c(1, 1, 1, 1)","c(2.25, 2.25, 2, 2.5)",NA
3392,28/06/2025,Dine In,Dallas Kemp,402,20/08/1984,Non-Member,"c(""Tea"", ""Muffin"", ""Danish"")","c(1, 1, 1)","c(2.25, 3, 2.75)",NA
3256,26/07/2025,Dine In,Jordan Pfaff,396,16/12/2001,Non-Member,"c(""Macchiato"")",c(1),c(3.8),NA
2265,13/05/2025,Dine In,Jessiah Fernandez,556,10/02/1994,Member,"c(""Latte"")",c(1),c(3.5),NA
1953,22/06/2025,Dine In,Rachel Araia,342,01/07/1988,Member,"c(""Hot Chocolate"", ""Scone"")","c(1, 1)","c(3.25, 2.25)",NA
1887,28/06/2025,Deliveroo,Ryan Sanandres,197,24/01/1990,Non-Member,"c(""Flat White"", ""Extra Foam"", ""Brownie"")","c(1, 1, 1)","c(3.75, 0, 2.5)",OFF5
3384,05/06/2025,Dine In,Carie Gomez-Rojas,239,09/05/1982,Non-Member,"c(""Mocha"")",c(1),c(4),NA
1340,09/08/2025,Deliveroo,Robert Goldstein,364,17/01/2001,Non-Member,"c(""Cappuccino"")",c(2),c(3.25),OFF5
2124,03/05/2025,Deliveroo,Li Donner,421,29/05/1998,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
3809,09/07/2025,Dine In,T'Koia Hysaw,250,06/05/1997,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1581,12/08/2025,Dine In,Christi Dinakar,337,28/06/1994,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
2084,05/08/2025,Deliveroo,Aurora Arguello,531,13/04/1979,Non-Member,"c(""Latte"", ""Scone"")","c(1, 1)","c(3.5, 2.25)",NA
2983,19/08/2025,Dine In,Micheal Owens,574,15/05/1983,Non-Member,"c(""Latte"", ""Cookie"", ""Brownie"")","c(2, 1, 1)","c(3.5, 2, 2.5)",NA
1199,27/05/2025,Deliveroo,Kelyn Alarid-Bowers,463,15/11/1987,Member,"c(""Chai Latte"", ""Salad"")","c(1, 1)","c(3.5, 7.5)",NA
3190,27/08/2025,Dine In,Emily Cusick,296,08/01/1995,Non-Member,"c(""Americano"")",c(2),c(3),NA
1366,09/07/2025,Dine In,Jaelynn Gishu,526,02/08/1979,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1884,08/05/2025,Dine In,Bryant Mostafa,305,14/09/1983,Member,"c(""Macchiato"", ""Scone"")","c(1, 2)","c(3.8, 2.25)",NA
968,22/05/2025,Deliveroo,Sierra Tryels,94,12/04/1998,Member,"c(""Tea"")",c(1),c(2.25),NA
1271,28/07/2025,Dine In,Alexis Anderson,118,22/05/1988,Non-Member,"c(""Macchiato"", ""Cake Slice"")","c(1, 1)","c(3.8, 3.75)",OFF5
204,22/06/2025,Deliveroo,Cesar Wagner,375,23/08/1986,Member,"c(""Macchiato"")",c(2),c(3.8),NA
443,24/05/2025,Deliveroo,Andera Ngo,573,04/05/1996,Non-Member,"c(""Cappuccino"", ""Brownie"", ""Salad"", ""Muffin"")","c(1, 1, 1, 1)","c(3.25, 2.5, 7.5, 3)",NA
1634,03/05/2025,Deliveroo,Gabriella Miera,311,04/07/1979,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
1303,02/06/2025,Dine In,Brayan Hernandez,431,01/06/1991,Non-Member,"c(""Cold Brew"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
1354,23/07/2025,Dine In,Jessica Mcintosh,482,21/11/1988,Non-Member,"c(""Tea"", ""Danish"")","c(1, 1)","c(2.25, 2.75)",NA
3487,15/07/2025,Deliveroo,Bryan Estrada,199,13/02/2000,Non-Member,"c(""Espresso"", ""Bagel"")","c(1, 1)","c(2.5, 2.5)",NA
3890,29/06/2025,Deliveroo,Luke Brockman,308,04/10/1982,Member,"c(""Americano"", ""Salad"")","c(1, 1)","c(3, 7.5)",NA
1154,08/07/2025,Deliveroo,Rebekah Warren,330,10/09/1983,Non-Member,"c(""Flat White"", ""Bagel"")","c(1, 1)","c(3.75, 2.5)",NA
2778,20/05/2025,Dine In,Jane Mcclure,433,05/09/1995,Non-Member,"c(""Iced Latte"", ""Cookie"")","c(1, 1)","c(3.75, 2)",OFF5
1649,21/07/2025,Deliveroo,Halle Cummings,414,06/09/1977,Non-Member,"c(""Flat White"", ""Muffin"")","c(1, 1)","c(3.75, 3)",NA
3684,16/05/2025,Deliveroo,Venessa Deherrera,451,27/09/1991,Member,"c(""Latte"")",c(1),c(3.5),NA
2917,19/07/2025,Deliveroo,Tajianay Solomon,186,06/01/1976,Non-Member,"c(""Mocha"")",c(2),c(4),NA
